text,label
ধন্যবাদ ডঃইমরান ভাই,0
মেহেদীর মা'র কাছে মুক্তিপণ যে দাবি করেনি এজন্য ধন্যবাদ দিতে হয়!,0
স্যার  মুল যারা অভিযুক্ত তাদের ব্যাপারে কি সিদ্ধান্ত নিলেন ?,0
হাসিনার ছেলে নিখোজ যেন হয় যদি না এই মায়ের ছেলেকে ফেরত না দেয়া হয়  পুত্র শোক কাকে বলে হাসিনা যেন উপলদ্ধি করে ,1
ওদেরকে জেল জরিমানার আগে কঠিন একটা ধোলায় দেওয়া দরকার যাতে বাপের নামটা ভুলে যায়। যদিও এটা একজন বিচারকের এই ধরণের কিছু বলার প্রভিশন নেই তবুও সবার আগে এটাই দরকার! আপনারা আজ ১ বছরের জেল দিলেন ওই বেটা কয়েকদিন পরে জামিনে ছাড়া পেয়ে যাবে।,2
সন্রাট শাহজাহান ঠিকই বলেছিলেন কে দেবে আশা কে দেবে ভরষা---------।,1
ইসলামের নবী মহম্মদও মক্কা বিজয়ের পর কাবার 359 টা মূর্তি ভেঙেছিল! একজন মুসলমান হিসেবে এরা নিজেদের নবীকে অনুসরণ করবে এটাই স্বাভাবিক বিধর্মী ও অন্য ধর্মকে ঘৃণা করাই ইসলামের বুনিয়াদি শিক্ষা,4
আপনার মতামত ঠিক আমাদের মধ্যে যাদের আত্মীয় বন্ধু পরিচিতজন মিডিয়ায় কাজ করেন তাদেরকে এই পেইজ ও পেইজ পরিচালনকারী দেশপ্রেমিক ভাইদের তত্থ্য দিতে হবে এবং এই আন্দোলনের সাথে একাত্ম করতে হবে।,0
জনাব চট্টগ্রাম শাহ আমানত আন্তর্জাতিক বিমান বন্দরে কোন মেজিট্রেট দায়িত্বে আছেন কিনা যদি থাকে ওনার নাম্বার ও ফেসবুক পেজ থাকলে সব কিছু আপনাদের এ পেজে উল্লেখ করার অনুরোধ রইল।,0
তুমি ভাল কাজে আমার সাপোর্ট পাবে তবে খারাপ কাজে আমাকে পাবে না Thanks,0
এটা কিছু স্টুপিডের কাজ!! এই সব স্টুপিডের জন্যই মানুষ ইসলামকে দোষাড়োপ করছে!!,1
আসলে য়ারা এই রকম কাজ করে তারাই কাফির,1
সরকারের এই সকল আকাম্মা কাজ কেন করে কাকে খুশি করতে শফিক রেমানের মত ৮৫ বৎসর বয়সি সাংবাদিকে নাজেহাল করছেঅনতি বিলম্বে তাকে মুক্তি দেওয়া হউক,1
সাবাস নিরবাহি মেজেসটে্ট এরুকু ওবিজান চলোক,0
বস জেল জরিমানার সাথে ২জনরে দুইটা করে ডিম ট্রিটমেন্ট দিলে আরো ভালো হইত।,2
ভাই শয়তানের বয়স হয় না,2
স্যালুট ঐ নিরাপত্তা রক্ষীকে। মাননীয় ভ্রাম্যমাণ আদালতআমি আপনাদের আদালতের সাফল্য প্রকাশের পর পর আপনাদের ফেসবুক পেজে এক কমেন্টে লিখেছিলাম আপনারা আজ হয়ত সংখ্যায় কম কিন্তু আপনাদের সততার কারণে এই দল বড় হতে থাকবে। আজ দেখুন চারদিক থেকে আপনাদের দলে যোগ দিচ্ছে একের পর এক। আসলে ওরা এতদিন সততা দেখানোর মত সাহস ও পরিবেশ পায়নি। ধন্যবাদ মাননীয় আদালত আপনাদেরকে এই ধরনের পরিবেশ সৃষ্টির জন্য। আল্লাহ আপনাদের হায়াত দান করুক। আমীন।,0
প্রশাসন যদি তনু হত্যার বিচার করতে না এগিয়ে আসে তবে আমাদের পরবর্তী পদক্ষেপ গুলো হলো। ১কুমিল্লা ভিক্টোরিয়া কলেজ অনিদিষ্টকালের জন্য বন্ধ ঘোষনা করা ২ কুমিল্লা ক্যান্টনমেন্ট এলাকা ঘেড়াউ করা ৩রেল লাইন অবরোধ করা ৪ঢাকা-চট্রগ্রাম মহাসড়ক অবরোধ করা ৫ডিসি অফিস অবরোধ ৬থানা অবরোধ ৭সকল শিক্ষক কর্মবিরতি দেবেন ৮দৈনিক মিছিল বিক্ষোভ করা হবে ৯ছাত্রীরা অনশন করবে ১০প্রধানমন্ত্রীর কাছে প্রতিবেদন পাঠানো হবে। ১১ ধর্ষণের শাস্তি হবে ফাসি- এই আইন করতে হবে এছাড়া কোন উপায় নাই কারন সুশীল জানোয়াররা আজ চুপ,1
শনিবার এক যাত্রীর মানিব্যাগ থেকে বিমানবন্দর সিকিউরিটিরা জোরপূর্বক টাকা বের করে নেয় এ খবরের অংশ আমাদের কথা হল বিমান বন্দরে বেশী করে সিসি ক্যামেরা লাগিয়ে বড় বড় টিভিতে লাইন দিয়ে জনগনের ও যাত্রীদের প্রদর্শনের ব্যাবস্হতা নিলেত এ সমমস্যার সমাধান হয়ে যায় এ ব্যাপারে দেখি বিমান মন্ত্রীর কোন ভূমিকা নেই ,1
ধর্মঅবমাননা কারীদের স্বাস্তি ফাঁসি চাই,1
বেটা পাজলামি করিস কেন এগুলোতো তুই নিজেই তোর লোক দিয়ে বাংলিআবার মিথ্যা বলিশ কেন,2
এই সেই কুত্তার বাচ্ছা যে ইমরান ভাই কে মারার কথা বলেছে এই কুত্তার বাচ্ছাকে ধরিয়ে দিন,2
ভাল কাজ করতে গেলে বাধা আসবেই সব বাধা উপেক্ষা করে সামনে এগিয়ে যানপ্রবাসী ও দেশবাসী আপনাদের পাশে আছে,0
ভন্ড দেশপ্রেমিক সেঁজে দেশের মানুষকে বোঁকা বানাইতেছে; আর আমরা গদ্ধব তার কথায় মাথা গরম করছি!!!! বয়কট কর সালা জামাতি রে!!!,2
ফ্লাই দুবাইয় থেকে আমার ছোট ভাইয়ের জরিমানা পাব তাকে দুবার ফিরিয়ে দিয়েছিল এই বিমান বন্ধ করা উচিত,1
হালা গো পাছায় খিচ্ছা বারি দেয়ন দরকার  চুরি করবো আবার কিছু কইলে আন্দোলন মারাইব  আমার তরফ থাইকা অগো জানায় দিইয়েন ছোট বেলায় BTV ইর Dark Justice এর একটা পর্বও কিন্তু মিস করি নাই  এই বার কিন্তু dark justice থেরাপি হবে,2
সত্যিই বলছেন,0
১০০% সত্য,0
মামুন ভাই মানলাম অধিকাংশ টাকা উদ্ধার হয়েছে কিন্তু এর পিছে কে বা কারা ছিলো আমরা কি তাদের বিরুদ্ধে বাংলাদেশে কোনো ব্যবস্হা দেখছি? পুরোহিত মুয়াজ্জিন লেখক কোনো হত্যাকান্ডের আমরা কি কোনো বিচার পেয়েছি?? ধন্যবাদ।,1
যার যেই ধর্ম তাকে তা নিয়ে থাকতে দিলে কার কি সমস্যা বুঝি না । কে এসব করে মানুষের কি দিন দিন বিবেকবোধ হাড়িয়ে যাচ্ছে,3
ন্যায়ের পথে আপনাকে অভিনন্দন,0
এগিয়ে যাও বাংলাদেশ পুলিশ,0
"রাসেল ! আপনি একটা "" ছাগু "" ছাড়া আর কিছু নন ! বেক্কল আজ পর্যন্ত কোন হিন্দু বৌদ্ধ ক্রিস্চিযন এই ধরনের কাজ করেছে বলে শুনেছেন ?",2
আমাদের আরমড পুলিশ ভাইদেরও সাথে রাখেন পিটাইয়া পাছা লাল করে ফেলবে। তারাও আপনাদের সাথে ভাল কাজে সায় দিচ্ছে।,2
নিন্দা জানাচ্ছি,1
ভালো লাকছে,0
আপনার একটা ছবি দেন আমি আমার ফেইচবুকে প্রচার করবো একজন সাধা মানুষ শিরোনামে,0
বেটা তুই ঠিক কইছত-মতিয়া আার ইনুর মত,2
ছবিসহ পোষ্ট করার জন্য ধন্যবাদ ৷ অারো বেশি ধন্যবাদ পাবেন যদি অপরাধীদের চোদ্দ গোষ্ঠীর নাম ঠিকানাসহ পোষ্ট করেন ৷ তাহলে সবাই চিনবে ও জানবে ৷,2
সে যে কতগুলো অপসংস্কৃতি প্রচলন করেছেঅপ রাজনীতির মদদ দাতানষ্ষ্টের গোড়া,1
সাবাস,0
আবেগে কাইন্দাইলছে ;),1
বাঁশ বাঁশ বাঁশ আমার এত খুশি লাগে কেরে ভাইজান,0
এইভাবে আপনার action চালিয়ে জান প্রবাসীরা আপনার সাথে আছি ধন্যবাদ,0
সাব্বাস বাঘের বাচ্চা।,0
ভাই ঘাড় ধরে সব কয়টারে জেলে দেন বাংলাদেশে ভাল মানুষের অভাব নেই। অনেক সৎ যোগ্য মানুষ তাদের চাকরি নিতে পারবে। :) জয় বাংলা আপনারা এগিয়ে যান। এগিয়ে যাবে বাংলাদেশ।,0
কোন লাভ নেই বানরকে গাছের মগডালে উঠার সুযোগদিয়ে এখন পুথিপাঠ করলে বানর শুনবে না সে তার স্বভাব সুলভ বাদরামি করেই যাবে।,4
ধন্যবাদ,0
Abdur Razzak ভাইআপনিও মেপে বলেন নি আমিও মেপে বলিনি।আমি খবরে যা পেলাম তাই দিলাম,3
ভাল,0
অবশ্যই এটা অন্যায় কাজঘৃণা জানানোর ভাষা নাই,1
মুর্তি ভাংগা কোন ধর্ম প্রান মানুষের কাজ নয়,1
আমি লজ্জিত :(,1
বারি ভাড়া কমাইবার মুরুদ নাই নিবন্ধন লইয়া আইছে,2
এ কেমন খোদা?? যে তার নিজেকেই রক্ষা করতে পারলোনা সে কিভাবে তার ভক্তদের রক্ষা করেব??,3
চোর কর্মচারী আর কত জন আপনি শুধু চলতি ফ্লাইটের যাত্রীদের আহ্বান করবেন দেখবেন চোর ছাইরাদে মা কাইন্দাবাছি বলে পালাবে আপনার শক্তি এককোটি প্রবাসী,2
ইমরান আপ্নার দাদা নাকি রাজাকার ছিলো?,2
সুষ্ট শৃংখলার প্রতি নজর দারী যেন থাকে,0
আজ আমার বোনকাল আপনার বোন পরে আপনার মেয়েতার আরেকজন এর পালা এই ভাবে চলতে থাকলে আমাদের বোনেরানেয়েরা লেখা করতে পারবেনানিরাপদেরাস্তায় চলা ফিরা করতে পারবেনা আসুন সবাই মিলে প্রতিবাদ করি।এর দায়িত্ব শুধু কুমিল্লাহ র ছাত্র- ছাত্রী ভাইবোন দের না,4
কিছুই বদলায় নাই মানে? আমাদের কে কানা মুরাদ পাইছেন :-D :-D,2
মিলি আমরা মানুষ আমাদের বিবেক দিয়ে চলতে হবে জিদ বা প্রতিশোধপরায়নতা ভালো নয় আর কোন কিছুই বাড়াবাড়ি ভালো নয়,1
মাত্র ৩২ বছর বয়সে একটু আগে চলে গেলেন............... এই ভাবে শুরু করলে তো মানুষ আগে ইন্না লিল্লহা পরা শুরু করবে । যাই হোক যা করসেন ভালই হয়সে :D,0
দেখো ভাই তরা যদি অন্যর ধর্ম আগাত করে বলতে পারছ তাহলে আমরাও পারি,2
ভাই মিষ্টি কই?নতুন টেলিভিশন মনে হচ্ছে,0
সব দালালদের হেয় করা দরকার বেশী কিছু বলবেননা,2
পুলিশ ভাই দের প্রতি সুভেচ্ছা রহিলো,0
সুনন্দর মনের পরিচয় দেবার জন্য অনেক অনেক ধন্যবাদ@তৌফিক আহমেদ উচ্ছ্বাস,0
প্রতিদিনই অপেক্ষায় থাকি আপনাদের একটা স্টাটাস এর I প্রবাসে বসে এর চেয়ে বেশী আনন্দ অন্য কিছুতেই পাই না I,1
হিজ্রা কোথাকার :/,2
ইচ্ছে করছে ওই সিকিউরিটি চিফকে ধরে চামড়া ছাড়িয়ে লবন লাগিয়ে দিতে।কিন্তু আমাদের মত সাধারন মানুষদের ক্ষমতার পরিধি যে নগন্য!আপনাদেরকে সমর্থন করা ও আপনাদের কাজগুলো মানুষকে জানানো ছাড়া বেশি কিছু যে করতে পারিনা! আপনাদের সাথে আছি সবসময়সর্বাবস্থায়। এগিয়ে যান ভাইয়েরা.. সব বাঁধা তুচ্ছ করে..,2
তীব্র নিন্দা জানাই,1
তনু হত্যার মতো আরও অন্য নারীদের প্রতি অত্যাচার কমাতে হলে আমাদের কে সমাজের প্রতিটি মানুষকে সচেতন করতে হবে,0
তাহলে কি ভেবে নিব শফিক রেহমানের মত অপহরনের চেষ্টা যারা করে তাদের পক্ষে দাড়িয়েছ? ছিঃ ইমরান ছিঃ। হত্যা খুন গুম চুরি নিঃসন্ধেহে সমর্থন যোগ্য নয় তবে অপহরনের মামলার আসামি গ্রেপ্তারের নিন্দা জানিয়ে তোমার আসল পরিচয় জনগনকে দেখিয়ে দিলে,3
মনে রাকবেন এই বেহাইয়াপনাতে মা ও বোনদের সসম্মান বাড়ছেনা তোমাদের ইজ্জত লুটে নিচ্ছে।ঐ ছায়ানট।সময় আছে নিজের সম্মান বাচানোর।ভেবে দেখুন আপনাদের ছোলাকলার মত বিক্রয় করছে যাতে মাছি পড়ে নস্ট হয়টাকা দিয়ে কেও কিনে খায়না।,1
সবার উপরে মানুষ সত্য তাহার উপরে নাই,0
Mozammel Hoque Shahid আপনার কমেন্টটা কি আমার উদ্দেশ্যে?,2
যারা গোলাম আজমের সাথে শফিক রহমানকে মিলাচ্ছে তাদের মস্তিষ্ক নিয়ে প্রশ্ন আছে ৷ গোলাম আজম বিশ্বমানের একজন নেতা ভাষা সৈনীক তত্বাবধায়কের রূপকার যার পদ্বতী পৃথিবীর বিভিন্ন দেশ গ্রহন করেছে ৷ যার জানাজা ইতিহাসের বিরল উপস্থিতী ৷ আর শফিক রহমান হল একজন সাংঘাতীক যিনি মরে গেলে সাংবাদীক ছাড়া কেউ কাঁদবেনা ৷ কিন্ত গোলাম আজমের জন্য পৃথিবীর বিভিন্ন দেশে কান্না হয়েছে ৷,3
জয় হউক মানবতার,0
ভাদাইম্যা আদমের একটা বেড়ানির জায়গা বাড়লো! কড়াকড়ির ভিতরেই মালপত্র নিয়া বাইরাইতে জান বাইরাইয়া যায়! এইডা কি করলা মাম্মা!,1
শফিকুর রেহমান এতোটা অমানুষ না যে পাগল ছাগল নিয়ে মাথা ঘামাবে,2
তুই মুয়াজ্জিন হত্যায় আহত লুল শালা গাঞ্জুট্টি,2
চেতনা এখন রাজাকারের পক্ষে কেমন্নে কি ইমরান ভাই মালপানি কত পাইছেননা রাজাকার পালন কারি ম্যাডম তেকে লাল পানি খাইছেন >:O,1
অাপ‌নি কি বু‌জে গি‌য়ে‌ছেন যে সাম‌নে অাওয়ামীলীগ থাক‌বে না অার তাই‌তো সরকা‌রের সব‌কিছু‌তেই তীব্র নিন্দা জানা‌চ্ছেন,1
কুইত্তার বাচ্চার সাহস কতো?ওয় চুরি করছে আবার দল ভাড়ি কইরা প্রশাসনের বিরুদ্ধে স্লোগান দেয়ওরে বাইরায়া বিমানবন্দরের সামনে রোদের মধ্যে চিৎ কইরা ফালায়া রাখা দরকার,2
প্রচন্ড রাগ ক্ষোভ ও ভয় হচ্ছে! আদালত অবমাননা কিন্তু চোরের দল যে শক্তিশালী!!,1
যদি কোনো প্রমান না পাওয়া যায় তখন এই ৮২ বছর বয়সী মানুষটাকে রিমান্ডে নিয়ে অত্যাচারের জবাব কে দিবে?,3
বস কৈ শিং মাগুর টেংরা সাবধানে ধরবেন ।,0
যুক্তরাষ্ট্রের ডিপার্টমেন্ট অব জাস্টিস জয়কে অপহরণ ও হত্যার ষড়যন্ত্রে শফিক রেহমানের সরাসরি সংশ্লিষ্টতা উদ্ঘাটন করেছে তারা এ বিষয়ে প্রমানাদি সরকারের কাছে দিয়েছে তাকে এই প্রমাণের ভিত্তিতেই গ্রেফতার করা হয়েছে,4
ঠিক বলেছেন ভাইতনু কে?? আমরা তো ভুলে গেছি,0
এই গোদারা নিজেরাইতো নিজেদের রক্ষাকরতে পারলোনা,2
লুঙ্গিডা মালকোইচ্চা দিয়া বালু দিয়া হাতডারে খসখইস্যা কইরা বড্ডা বোয়ালডারে জাপটাইয়া ধইরেন ভাই,2
গাজা বেশি খাইলে যা করে তুই তাই করলিধান্দা বাজ লাল বান্দর ইম্রান,2
আমরাও প্রত্যা‌শি। হয়‌তো বিন্দু থে‌কেই সিন্দু! এ সাইদ ভাইরাই আশার আ‌লো দেখা‌বে যারা এত‌দিন চুপ ছিল। কিন্তু আর কত? নুরু তারই ফ‌লে একট‌ু আ‌গে গেল জে‌লে!,3
ভাড়াটিয়াদের তথ্য নিবন্ধন খুবই ভালো উদ্যোগ কারণ এতে করে অপরাধ প্রবণতা কিছুটা হলেও কমে আসবে কিন্তু কোন ভাড়াটিয়া তথ্য লুকিয়ে বাড়ি ভাড়া নিলে এবং পরবর্তীতে তার ভুল তথ্যের জন্য যদি বাড়িওয়ালাকে হ্যারাজমেন্ট করা হয় তবে সেটা খুবই বাজে ব্যাপার হবে,4
এটা নিশ্চয়ই জামায়াত-বিএনপি'র কাজ,3
আপনারা হাসি ফোটালেন হাফিজুলের আমরা প্রবাসীরা দোয়া করছি আল্লাহ যেন হাসি ফোটায় আপনাদের পরিবারের সবাইকে।,0
আপনাদের পেশাদারিত্ব দেখে আমি অভিভূত। বিমান বন্দর এ গেলে আর কখনো ভাববো না একা আছিআপনাদের পাশে পেলেই হলো।যে আস্থার জায়গাটা তৈরি হয়েছেতা আর কখনই ছেড়ে যাবো না আমরা।শুভ কামনা রইলো।,0
না। দেশের ১ কোটি জনগন এখনো NID পাই নাই আমারো একি prob.,1
আলহামদুলিল্লাহ শিশু টি তার পিতা মাতা কে পেয়েছে ।সেই সাথে ধন্যবাদ বাংলাদেশের পুলিশ বাহিনী কে ।,0
মালাউনের বাচ্ছা তোর এত দরদ ক্যান? তোর মালু দাদাগোতো কোন দরদ দেখছি না,2
ঢাকার আন্তর্জাতিক বিমানবন্দরটি চোরের আখড়া। এ ধারা চালু থাকলে আশা করা যায় এই চোরের জঞ্জাল থেকে বিমানবন্দর মুক্ত হবে। যাত্রীদের মালামাল চুরি লাগেজ পেতে বিলম্ব সহ আনো নানা হয়রানি থেকে মুক্ত হবে। Well done! Keep it up!,0
কেন তাদেরকে ইগনোর করা হবে?তাকে গ্রেফতার করা হোকএটা একটা ষড়যন্ত্র,3
ধন্যবাদ ইমরান সরকারকে,0
সত্যিই অসাধারণ উপলব্ধি। দারুন লিখেছেন,0
মানুষের ধর্ম মানবতা সেটাই আজ নেই মানুষের মাঝে,1
এই বিশ্বকাপে কি মুস্তাফিজুর রহমান খেলছে ? কেউ আমাকে জানালে খুশী হব,0
কেমন নাড়ি তুমি নাস্তিক বর্ষে নিজের বাচ্ছার কথা ও ভুলে যাও  ধন্যবাদ পুলিশ ভাইদের,0
এর জন্য মুসলিম হিসাবে আপনার গর্বিত হওয়া উচিৎ,0
এই সব করে কি যারা এই সব কাজ করেছে তাদের ধর্মের সম্মান বাড়ে? একটু ভেবে দেখবেন ,4
পশু গুলো খেলা করতে গিয়ে ভেঙ্গে ফেলেছে,2
ছ্যাচড়ামি ছাইড়া ভালো হোকতোর জন্য আজো আম্রা গালি খাই শাহবাগী নাস্তিক কয়এতদিন খাওয়া ছিলো নাআতকা বিএনপির দুধ খায়া ম্যা ম্যা স্টার্ট দিসোস,2
কোরআন দিয়েই ধর্ষন হত্যা রাহাজানি ইত্যাদি বন্ধ করা সম্ভব অন্যথায় নয় ,4
অবশেষে নতুন ঘড়ি সাথে নতুন টিভি......,0
ভাই এ কাজটা হয় তবা বৌদ্ধখ্রিষ্টানবা করতে পারে ।আপনার শুধু মুসলমানদের দোশারো কটা ঠিক নয়। নিশ্চিত না হয়ে কাউকে অপবাদ দেয়া ঠিক নয়।,1
আমাদের তো কোন অনুভুতি নাইআমরা প্লাস্টিকের মানুষ,3
মুয়াজিন হত্যায় কি চিল্লান টাই না মিঃ ইমরান দিলেন কোন মানুষ শুনতে পেল না । তাতে কি আপনার দোষ দোষতো মুযাজিনের তার সময় বিরানী মদমাগি কিছুই পাশে পান নি তাতে আপনার দোষ দেওয়া যায় ।,2
এভাবে নিজের পায়ে নিজে কোড়াল মারলে ফ্রেন্ডলিষ্টে একদিন দেখবেন আপন লোকরা নাই সব জামাত বিন্পির লোক লিষ্টে আসবে তখন দুকুল হারাবেন ,1
সব গুলা জানোয়ার বিনা নোটিশে পাব্লিকের হাতে হন ধোলায়ের ব্যবস্থা নেয়া হোক😫,2
ভাই আপনি একটি চরম সত্য কথা বলেছেন আমিও আপনার মতো করে সবাই কে বলতে চাই হতে পারি আমরা অল্প শিক্ষিত কিন্তু দেশের জন্য আমাদেরও অবদান কম নয়,0
বিশাল অভোদান,0
hahahahahahah একেই বলে রাজনীতি দেখা যাক পরের ডায়লগটা কি হয় ইমরানের?,0
আজকে একটা ভালো উদ্দ্যেগের মৃত্যু হচ্ছে!!,1
রাজনীতি জারা করে তারা রাবিস,3
ভাই ঐদিন পালপারা গিয়ে যে নোংরামি দেখছি কালি মন্দির মহাশশ্সানে মন ভইরা গেছে পুরুষ মহিলা একই ঘাটে স্নান নেই কোনো পর্দা কি বলব,3
দন্যবাদ পুলিশ ভাই কে অাল্লহ যেন ওনা কে হায়াত দান করেন,0
ফেচবুকে অসাম নামে একটি বাটন খুব দরকার এগিয়ে যান,0
তরা মারে চুদি,2
খুবই দুখের ব্যাপার অনেক দিন যাবত শংকিত ছিলাম কখন কি হয়ে যায় সৎ মানুশের ভাত নেই ত আমাদের দেশে,4
ইমরান ভাই আপনার কথায় সম্মতি দিলাম।। আমার বিবেচনায় এদেশের কয়েকটা বিপদজনক শ্রেণির কথা বলি- ১. হুজুর শ্রেণী ২. নাস্তিক শ্রেণী ৩. নারীবাদী ৪. রাজনৈতিক নেতা ৫. পুলিশ।।,0
পুলিশ ভাইকে জানাই আমার আন্তরিক অভিন্দন,0
ভারতে যে মোসলমাম দের নিয্যা তন হয়,1
হা হা হা,0
দিনাজপুর থেকে ঢাকা যেতে অনেক সময় লাগে?এছাড়া ট্রেনে টোকাই ও চাঁন্দাহকারের উতপাত খুব?মাননীয় মন্ত্রী যদি একটু দেখতেন?তবে রংপুর এক্সপ্রেস অনেক ভাল|,1
এই পোস্টে এখন ছাগু এবং খাসীদের আমিন আমিন জপ শোনা যাবে!,2
দেশের বাহির থেকে আসার সময় লাগেজ নেওয়ার পরে যে চেকিং হয় সেখানের ভদ্র লোক গুলো কে আর একটু ভদ্রতা শিখতে বলবেন প্লিজ,1
সীম কোম্পানিগুলা যদি শুরু থেকে সিম রাস্তা ঘাটে বিক্রয় না করে নিজেদের কাস্টমার কেয়ারে নিবন্ধন করে বিক্রয় করত তাহলে দেশ আজ এই পরিস্থিতিতে পড়ত না,1
কোন সুওরের কাম ছাড়াএ কাজ করতে পারেনা,2
একমত,0
পুজা দেয় হিন্দুরা দেবী বিসর্জন দেয় হিন্দুরা মুর্তি ভাঙে অজ্ঞাতরা এর থেকে আর বড় কৌতুক কি হতে পারে??,2
নাসতিক খুন করা দরকার সালারা সুবিধা বাদী,2
এই সব মূর্খ পাপীদের তুমি হেদায়েত করো আল্লাহএরা নাজেনে তোমার সৃষ্টিকে রেন্ডিবলে গালি দিছে তুমি এদের মাফ করে দিও আল্লাহ ,1
বাল ছিড়,2
হত্যার ষড়যন্ত্র (without strong clue) করলে গ্রেপ্তার করা হয় আর ধর্ষনের পর খুনের কোন শাস্তি নেই  দারুণ না ! ? কি দরকার ষড়যন্ত্র করার ? ! দ্বিতীয় অপশন টা-ই তো শ্রেয়,3
আমি মুক্তি যুদ্ধের চেতনায় বিশ্বাসি আমি রেহমানের চিন্তাদারায় একমত নই তাই বলে ওনার মত একজন প্রবীণ মানূষ কে এভাবে গ্রেফতার ও রিমান্ড মানতে কষ্ট হচ্ছে!!!!!,1
সাধিনতা সব ধরমে আছে,0
ভূতের মুখে রাম রাম!,1
৭১ টিভি হলো টিভি নামের কলঙ্ক ৭১ এর মালিক একটি জারজা সন্তানইসলাম বিরোধী মিডিয়া ধ্বংস হোক♦BOYCOTT 71TV♦,2
অপ্রিয় হলেও সত্য এরকম একটা কথা আছে তা আপনি জানেন না। তাও বোঝা গেল। @ আসিফুর,1
ধন্যবাদ ভাই,0
এটা আমেরিকার একটা বড়ধরনের চাল! জাতীয় পরিচয় পএের কি কোন ভেলু সরকার দিতে চায় না ?দেশে সকল কাজ তো ভোটার আইডি দিয়া চলে হায়রে সোনার বাংলা !!,1
একমত পোষন করছি ইমরান ভাই,0
দেবতাই তো বলতে পারে কে তাকে মারছে,4
দোয়া করি এই কোরট যেন তার সম্মান ধরে রাখতে পারে,0
তোর আবার ধর্ম?? তুইতো কোনো ধর্মেই বিশ্বাস করিসনা শালা চেতনা ব্যবসায়ী,2
হাল ছা‌ড়ি‌নি! দিন বদল হ‌বেই হ‌বে!,0
জীবনের প্রথম ইররান সরকারের লেখায় লাইক দিলাম সত্য কথা বলার জন্য,0
ভাই খুব খারাপ লাগেআপনি কিছু করেন,1
উনি পুলিশ পাহারায় জীবন দিবে জোক অফ দ্যা ইয়ার,3
এতো দেখছি মায়ের চেয়ে মাসির দরদ বেশি ,3
এরকম অনেক ঘটনা আছে যা চাপা পড়ে থাকে কারন আমরা হিনদু,1
মাগির পুলারা কারা????????,2
আমিও নিন্দা জানাই ,1
তরা তো নাস্তিক তাই এইসব কথা বলোছ,2
ওরে দালাল এখন তোর চোখে কিছুই দেখা দিবে না। কারণ এখন তুই রাজাকারদের কা়ছে নিজেকে বিক্রি করে দিছোস তুই এখন ওদের কিনা গোলাম। আর মনিবরা যা হুকুম করে গোলামরা তাই দেখে তাই শুনে।,2
ভাল লাগলো ইমরান সাহেব,0
অরাতো মানুষ না পশু কারন কুন মানুষ এ ধরনের কাজ করতে পারেনা,1
মিডিয়া জানে না বা ডামা চাপা দেয়া হয়তো অারো অনেক ঘঠনা অাছে।।অামরা জানি না,1
বাংলাদেশ পুলিশ বাহিনীকে আমার ও ধন্যবাদ রহিল,0
ধন্যবাদ পুলিশ বাহিনীকে,0
আমি তোমায় ভালোবাসি যে এই প্রতিমা গুলো ভেঙ্গেছে তোমায় হাজার সালাম,0
wwwkalerkanthocom/online/Court/2016/04/11/346510 এত্তো সুপার একশন সিনেমাহলেও দেখা যায়না!!!!,3
মানুষ কে আল্লাহ শিক্ষা দিতেছেন তার পরেও আমরা ফিছিয়ে,1
মাটির পুতুল বাচ্চাদের হাতে মানায়,1
নাটক,0
জানাব তোমার জলে কেন মোসন,1
যখন মাহমুদুর রহমানকে গ্রেফতার করা হল তখন তুই কোথায় ছিলে...? সেওতো একজন সাংবাদিক ছিল।,2
ক্ষমতা ছাড়লেই সকল সমস্যার সমাধান হবে,1
আমি এধরনের আচরনেরর জন্যে আধুনিকতাকে দায় করছি,2
সজিব ওয়াজেদ জয় তো আপনার ফেইজ সকল মানুষকে আনফলো করতে বলেছেএটা আপনি কোন দৃষ্টিতে দেখছেন??একটু বলবেন কি??,1
ভাই খারাব যে কোনো বয়সের হতে পারে,0
হট্টগোল করার অপরাধে আরো কঠোর শাস্তি দেওয়া হোকদেশটা আর কতদিন চোরদের হাতে জিম্মি থাকবে????,2
দালাল,2
ভাই আপনাকে অনেক ধন্যবাদ,0
সবাইকে ঐক্যবদ্ধ হতে হবে,0
salute u এরকম ইনসাফ দেখলে ভাল লাগে।,0
আমার মনে হয় শফিক রেহমানের কাছে সরকারের কোনো দূর্বলতার ডকুমেন্ট আছে তাই তাকে আর সরকারের সহ্য হচ্ছেনাবিগত দিনেও আমরা এরকম দেখেছি ।কি করি?আমরাতো এক হতভাগা জাতি যেই ক্ষমতায় যায় সে ই জাতিকে পিডায় ।।,4
আনেকের হয়নি | আবার বেশির ভাগেই হাতে পায়নি | তারা,1
আপনার এমন বিরল সহমত পোষণ করার জন্য আপনাকে ধন্যবাদ,0
ভাইরা আমার এই খানে আমার বলার মত কনো ভাষা নাই আপনারাই বলেন,1
এইত্তো লেঞ্জে পা পড়লে সবারই একই ফোঁস! oO >:o,2
সব পুলিশ জেনো এমন হয়,0
কাতার পবাসি বাংলাদেশ সকল পুলিশ কে অভিনন্দ,0
আইএস জঙ্গী নিপাত যাক,0
