text,label
ভার্সিটিতে চান্স পাও পড়ালেখা,0
হারামিরা বলেছিল বাংলাদেশ সিঙ্গাপুর মুখে জুতা মারা দরকার,2
সিপিবির সমাবেশে বোমা হামলায় ১০ আসামির মৃত্যুদণ্ড,0
ছবি দূরে পরিবার দূরে থাকার কষ্টকর,1
ট্রাম্প উঠে পেনসের স্ট্র্যাপ্ট বোকা বরিস জনসন,2
উপস্থিতি কষ্টের দিলাম সীমানায় আগমন,1
তাড়াতাড়ি হয়ে ভালো ছিলো😍😍😍😍😍😍 শেষটা আরো জোস ছিলো😍😍,0
ইসলামিক মাইন্ডের পোলাপাইনের অবস্থা টা হয়নাই ইসলামিক মাইন্ডের পর্ণ ভিডিও কথাটা খারাপ লাগছে,3
লোকাল চ্যানেলগুলোতে বারবার দেখাচ্ছে শহরের জেলখানা এক ভয়ঙ্কর খুনী পালিয়েছে টিভিতে খুনির ছবিও দেখাচ্ছে ফোন পুলিশে খবর দিয়েছে আবাসিক এলাকায় গা শিউরে খবর,4
ভাবছি মহিলার বাসায় স্বামী প্রাণী অবস্থা,1
পুরোপুরি সুস্থ সময় আম্মু পাশে কেঁদে উঠে তোর দাদী,1
অবস্থা ভয়ে কান্না দিয়েছে ছাদের যেতেও ভয়,4
ভাগ্যবান নিজেকে😌এই সবাই ছবি ভিডিও দিয়ে সুন্দর উইশ ভালই ☺☺,0
এসব কথাগুলো আগএ বাড়ি ছেড়ে যেতঅরুণকে মরতেও হতো বেঁচে হতাশায় ভেঙে পড়লেন অঘোরনাথবাবু স্ত্রীঘর খালি হয়ে,1
ভাই তুই জন্তুর টা খুঁজে পেলি কোথা ইউটিউব বিশ্বকবি বলব ভীষণ লজ্জা,3
এতো অপরাধ বেকসুর খালাস পেয়ে চীন চীনের গায়ে ফুলের টোকাটা দিচ্ছেনা,3
সুন্দর ভুবনে সুন্দরতম জীবন পূরণ স্বপ্ন আশা পূরণ বেচে বছর,0
খুশির ঠেলায় শেখ হাসিনাকে কুত্তা লীগ দিয়ে চুদা,2
বেলকোনি তে হেড ফোন সাথে গান হাল্কা সাউন্ড বেন্সন,0
বাস্তবতার সাথে মিল ভাল লাগতো গুলো,0
চাকরি ঢাকা শহরে বাসা ভাড়া খাওয়া খরচ একা চালিয়েছি ভয়ে কম খেতাম আত্মীয় স্বজনের বিয়েতে খরচের ভয়ে,4
হঠাৎ পানিতে ঝাপ শব্দ শুনে চমকে উঠে চোখ খুলে নৌকার লাশটার তাকিয়ে ৩য় বারের আঁতকে উঠে,4
করোনা মৃত্যু তোদের ব্যথা তোদের বড় গুজব সৃষ্টিকারী 😠😠😠,2
গুটিয়ে রান্না ঘর সামলায় অংশ শরীরে কতো,2
মার্কিন যুক্তরাষ্ট্রে ৯০ নারীকে হত্যার দায় স্বীকার এক ব্যক্তি ৭৯ বছর বয়স্ক ব্যক্তির নাম স্যামুয়েল লিটল যুক্তরাষ্ট্রের ইতিহাসের সবচেয়ে ভয়ঙ্কর খুনি চিহ্নিত মার্কিন কেন্দ্রীয় গোয়েন্দা সংস্থা ফেডারেল ব্যুরো অব ইনভেস্টিগেশন এফবিআই,4
স্নেহের মহল গড়েভয় তাড়ানি গানঘুমোলো যেই বোকাউল্টোলো পুরাণ,4
মজুদ মারতে আসে গুটিকয়েক ছাড়া মানুষদের ভালো আশা যায় নাভাই,3
গান টা প্রিয় পাবোনা রাস্তা নাইসব বন্ধ হয়ে গেছেআমি দূরেবুক ফেটে যায়কাউকে বুঝাতে পারবনা,1
আচারআচরণে সেও পাহাড়ি সন্ত্রাসীদের একজন পাহাড়ি সন্ত্রাসী আপত্তি,3
স্কুলে ১৩ বছর বয়সী এক শিক্ষার্থীর সিল মেরে দিয়েছে স্কুল কর্তৃপক্ষ সিলে স্কুলের ফি দেরি বিজ্ঞপ্তি ঘটনায় স্থানীয় ব্যাপক ক্ষোভ দিয়েছে,2
হাঠাৎ কোথায় হারিয়ে গেলোজন্মান্তরের বাঁধন কোথা হারালসবাই আকাশে লুকিয়ে আছেখুঁজে পাবে দূর নক্ষত্র মাঝে,1
পিছন খোঁচা খেয়ে লুটিয়ে পড়েছিপিছন করলাম হতভম্ব হয়ে তাকিয়ে আছিএ পাগলযে এতদিনের ভয়ের,4
দর্শক যাওয়ায় স্বাস্থ্যঝুঁকির হলগুলো বন্ধ রাখার সিদ্ধান্ত নিয়েছে চলচ্চিত্র প্রদর্শক সমিতি,0
বড় গাড়ীগুলা রোডে করেএটা মোটামুটি চিটাগং টু গাজীপুর এনা উঠার সুবাদে হয়ে গেসেএই রাস্তাটা রেসিং গেমের ট্র‍্যাক তারাও নিড ফর স্পিড খেলতেসেনাসেটা চায়নাওভারটেকিং গুলা ভয়ংকর সেগুলার ফলাফল হয়নিয়মিতই দেখি আমরাক্রেডিট সাড়ে ঘন্টায় পোছায় দেয়াকেযাত্রীরাও বাহবা,3
ভালবাসিআমাকে হয়ে বোঝার সময় সাপোর্ট,0
মিনিট উপস্থিতিকে এক বিশাল খোলা নদীর তীরে আবিষ্কার করলাম শো শো প্রচুর বাতাস বইছেসাথে উড়ে বালিএবার কিছুটা ভয় পেয়ে গেছি,4
মাদারীপুরসহ জেলায় যোগাযোগ বিচ্ছিন্ন হয়েছে রাজধানী শহরেও থমথমে অবস্থা পরিস্থিতিতে আয়ের শীর্ষে অবস্থান পোশাক খাতের ৪০ লাখ শ্রমিকের নিরাপত্তায় মালিক সরকারের ঘোষণা আসেনি,3
করোনা ভাইরাস মোকাবিলার অনলাইন ভিত্তিক সামাজিক প্রস্তুতি অন্ধের মত বালছাল টেন্ড ফলো চামচ গু খেয়ে,2
এসব ফালতু মেয়েদের ভালো মেয়েদের রাস্তাঘাটে সমস্যা,3
আলেকজান্ডার যেকোনো মেসিডন গ্রিক সেনাপতিকে পেছনে এসেছেন তুলনায় সাম্রাজ্য কয়েকগুণ বড় আলেকজান্ডার সন্তুষ্ট নন,3
তোমায় ছাড়া ভেতর ঘরে ধোঁয়া থাকো লাল রঙা হৃৎপিন্ড হইতেছে কালো কলিজাটা পুড়ে থাকো ভালো,1
সন্ধ্যার সময় উন্মুক্ত স্থানে ফালতু মেয়ে ছেলেরা অসামাজিক কার্যকলাপ সিগারেট টানে জামালখানের পরিবেশ নষ্ট মানুষের হাটাচলায় ব্যাঘাত ঘটাচ্ছেসংশ্লিষ্ট কাউন্সিলের বিষয়ে ব্যবস্থা,2
ঘুষদুর্ণীতিতে দুর্বীনিত প্রশাসন সরকার দলীয় নেতাকর্মীরা কোথাও প্রতিবাদ সচেতনতা প্রচার শুদ্ধিকরণের জনমত গঠনের জনৈকা সাহার এক বিচ্ছিন্ন অভিযোগকে সরকার আজ্ঞাবহ মিডিয়া দিনরাত প্রচারণা চলেছে উদ্দেশ্য সরকার প্রশাসনের ব্যর্থতাকে আড়াল,2
ভয়ের বিষয় যাই অমূলক ভয়ভীতি ঘিরে,4
জন্যইতো ইভিএম সিইসির আংগুল ছাপ মেলেনিবড়ই হাস্যকর,3
চ্যানেল টা চেতনা বিক্রি খায়,2
সুন্দর হাসি সুন্দর মুখ কতদিন দেখিনা কিউট বাচ্চাটা অসম্ভব সুন্দর প্রাণবন্ত ছবিআর ছবি মারাত্মক ❤️,0
সড়কে বিশৃঙ্খলা লেগেই ঝুঁকি রাস্তা পথচারীরা,3
এডিসন গ্রুপের ব্যবস্থাপনা পরিচালক জাকারিয়া শহীদ বাংলাদেশের কারিগরি কর্মীরা দ্রুত শিখতে কারখানায় একজন বিদেশি কর্মীও মানের ক্ষেত্রেও ভালো ফল পাচ্ছি,0
ভয় পেয়ে গেলাম চেহারা চোখ রক্তের চেয়ে লাল কাটা অনবরত রক্ত ঝড়ছে,4
গবেষণায় অংশগ্রহণকারী শিক্ষার্থীদের ২৬ শতাংশ শৈশবে ভয়ের ভয়ঙ্কয় অভিজ্ঞতা আজও বয়ে বেড়াচ্ছেন,4
বিয়ের বিদায়ের বেলায় মরিয়ম জরিয়ে কান্না মরিয়মের মা থামছেন নাকান্না চলছেন,1
হঠাৎ কেঁদে ওঠে সেকি এক কান্না ছিলোকি এক আকাশ ছিলোআকাশটা চুরি হয়ে গেছেআজ মন ভাল,1
পরিস্থিতি খারাপের অধ্যাপক গুহঠাকুরতা ফ্ল্যাটের প্রবেশপথ আটকে ভারাক্রান্ত মন খাতা,1
কমেন্ট গুলো পড়ছিলাম স্কোপ পেতেই ভাষা জাত ছিনিয়েছে ঘেন্না লাগছিলো দ্বিচারিতা পুরুষ শব্দ বাংলা ভাষাতে,3
বড়ই নেড়িবাদী হোন শেষে কুটনা মহিলার মত আচারণটা চরিত্র দূর,3
দক্ষিণ আফ্রিকার কেপটাউনে পানি ভারতের শহরেও তীব্র অভাব পরিণতির পানি ছায়া সবুজ,1
স্বদেশদার উপস্থিতি টা অস্বস্তিকর আজকাল ঘনঘন আসছেন জয়ন্তীর অসহ্য লাগছে,3
এক ভদ্রমহিলা মুখ বাঁকিয়ে বললোচেহারা দেখেই বুঝা যায় বদমাইশ টাইপ এইসব কুলাঙ্গারদের মেয়েদের রাস্তাঘাটে চলাচলই দায় হয়ে পড়েছে,3
এইচএসসিতে রেজাল্ট খারাপ মোটিভেশন নিয়মিত ফেসবুকে আসেতারা জীবনে মোটিভেশনই পেয়ে যাবেভাল কোথাও চান্স পাবে,1
বারবার করোনা মোকাবিলায় প্রস্তুত আছি সরকার ১৮ দেশে করোনাভাইরাস শনাক্তকরণের দুদিন আগপর্যন্ত করোনা শনাক্তকরণের অনুমতি হয়েছিল একটিমাত্র জায়গায়,2
ঘটনার সচ্ছ তদন্ত দোষীকে দৃষ্টান্তমূলক শাস্তি আজকাল ঢাকা শহরে পুলিশী হয়রানি এক নিয়মিত ঘটনায় পরিনত হয়েছে,3
সাভারে পোশাক কারখানা ছুটির বাসায় দেরি হওয়ায় এক নারী শ্রমিককে পিটিয়ে বিষ খাইয়ে হত্যার অভিযোগ উঠেছে স্বামীর বিরুদ্ধে নিহত নারীর নাম কঙ্কন রানী দাস ২৬ কঙ্কন সুনামগঞ্জ জেলার শাল্লা থানার কাদিরপুর গ্রামের কালিপদ দাসের মেয়ে স্বামী হবিগঞ্জ জেলার বানিয়াচং থানার পাহারপুর গ্রামের সুকান্ত দাস শৈলান ঘটনার অভিযুক্ত সুকান্ত দাস শৈলান পলাতক,1
ধনীরা মানসম্মানের ভয়ে সাহায্যের গুটিয়ে নিয়েছেন ডাঃ সাহেবরা জীবন বাঁচাতে মরিয়া পাতি নেতারা ফ্যাশন শো তে ব্যাস্তসাধারণ জনগণ রোগে ক্ষুধায় ধুঁকে ধুঁকে মরছে হাহাকার হাহাকার,1
ভোরের আলো সুন্দর ভোরের স্নিগ্ধ ভোরের ডাকযেমন মধুর সুন্দর জীবন,0
তোদের হিপোক্রেট বাইরে ভালো ভিতের ভিতরে ছ্যাছড়ামি সাধু সাজার,3
জন্মের দায় প্রতিভার পাপ নিত্য নিয়ত পাথর হাঁটি অতল নিষেধে ডুবতে ডুবতে ভাসি একা,1
চীনের উহানে বসবাসরত বাংলাদেশিরা চরম উৎকণ্ঠার বিশ্ববিদ্যালয়ের শিক্ষার্থী পরিবারের সদস্যরা বসবাস শহরে শতাধিক বাংলাদেশি রয়েছেন,4
গত ডিসেম্বরে করোনাভাইরাসের সংক্রমণ ছড়িয়ে পড়ে চীনে গত শনিবার ভাইরাসের সংক্রমণে মারা গেছেন মৃত্যুর সংখ্যার বিবেচনায় চীনের সবচেয়ে প্রাণঘাতী দেশটিতে ৮১১ মৃত্যু,1
ফাউল নাটক নাটক শিক্ষা পাবে মানুষ বাস্তবতার সাথেও মিল আজাইরা কাহিনী নাটক লম্বা,3
অফিসে বাসায় আলো দিলামবিশ্বাস খোঁজ দেখিস বেয়াদব টা প্রথমআলোর ২০ টাকা রাখিস,2
নীলের মন খারাপ বোন পাওয়া যায়নি মন খারাপ হওয়া স্বাভাবিক আভা ভালোবাসতো,1
চিঠি পাঠাইনি পাঠাতাম তোকে চিঠি জায়গাটা ভাবলাম গুছিয়েই দাওয়াত দেই এসেছিস ভালো হয়েছে জমিয়ে আড্ডা কতমাস,0
পাপ কৱেছো খোদাৱ নাম পৱকালেৱ ফিকিৱ কৱআললাহ আজাব ভয়ানকখোদাৱ কসম কৱে,4
গ্রীন ডেল্টা ইনস্যুরেন্সের সিইও ব্যবস্থাপনা পরিচালক ফারজানা চৌধুরী ২৩তম এশিয়া ইনস্যুরেন্স ইন্ডাস্ট্রি অ্যাওয়ার্ড ২০১৯এ বছরের সেরা নারীনেত্রী স্বীকৃতি পেয়েছেন গতকাল মঙ্গলবার এশিয়া ইনস্যুরেন্স রিভিউ সিঙ্গাপুরে অনুষ্ঠানের আয়োজন,0
রাখেনি ভালোবাসেনি চুপি চুপি পায়ে আসেনি গোধূলী বেলায় দুহাত বাড়িয়েখুব আদর মেখে ডাকেনি ডাকেনি,1
বোন মায়ের ছায়ার ন্যায় দিনরাত ঝগড়া দিনশেষে বোনই ভরসার নাম বোন পৃথিবীর বড় নিয়ামত বঞ্চিত বোন ভালোবাসার নাম যত্নে লালন কলিজার টুকরো,0
যায় আসে সময়ের স্রোতে ভেসে কাঁদে হাসে যায় আসে খুঁজে দেখো আসে পাশে তোমায় জীবনের চেয়ে ভালোবাসে,0
ঈশ্বর পৃথিবীতে শান্তি ফিরিয়ে দেনআর মৃত্যুর মিছিল দেখবো হারানোর বেদনায় হবো,1
বিয়ে বল pইয়ে আপু ভাইয়া ফান পোজ দিছে খালি ছবি তুলেছি ভাইয়াকে আলমারি উপড়ে উঠতে প্রলুব্ধ,0
আসলে দূর্যোগের সময়ে বাংলাদেশের প্রেক্ষাপট শিক্ষকেরা বুঝেও বুঝেন উনাদের রাগ উঠে,3
গানের নেশা আসিফকে এক বাস্তবতার মুখোমুখি দাঁড় করিয়ে দিয়েছিল অর্থকষ্টে খ্যাতি পাওয়ার আগ ঈদের আনন্দ আসেনি জীবনে,1
চট্টগ্রামের সেরা বিদ্যাপীঠ সাম্প্রদায়িক বৈষম্য আশা যায় নাচট্টগ্রামে খাস্তগীর স্কুলে বিদ্যাদেবী সরস্বতী পূজার অনুমতি কর্তৃপক্ষ স্কুলটা সনাতন ধর্মীয় মানুষের দান যায়গার নির্মিতখাস্তগীর স্কুল কর্তৃপক্ষের কর্মকান্ডের তীব্র নিন্দা জানাচ্ছি,2
ইন্দু নদী হওয়ার সময়েই মেসিডন বাহিনীর বিরক্তিভাব,3
তাহসিন ভাইয়া সত্য কিন্তআমার ২০১৯ বিজয়ী হয়েছে ভালো সম্ভবত গত বছরের সবচেয়ে যোগ্যতা সম্পন্ন,0
চা সিগারেট ডেইলি ২শ টাকা বাজেট খাইলে বাচবে লাইফলাইন,1
মন খারাপের ভীড়ে প্রজন্মতোমারাও শুনবে মত যেও হতাশা ভরা লেখা,1
আওয়ামী জাহেলিয়া খখন পাবো জানিনা পরিণতি ভয়াবহ ইনশাহআল্লাহ,3
শরীরে রোগ বাসা বাঁধলে উপসর্গ দেয় — ভেবে সময় সেগুলোকে গুরুত্ব দিই উপসর্গ শরীরে পরিণতি ভয়ংকর ১১ লক্ষণে সাবধান,4
একটু দয়ামায়া কতটা কষ্ট হাসিনা নামটুকু কষ্টে ফাটতে সাথে শেখ ছাড়া গতি,1
একজন নারী আরেকজন নারীকে রাস্তায় হাজারো মানুষের অবস্থা করতেছে নারীরা ইজ্জত মানসম্মান খাইতেছে,3
পত্রপত্রিকার খবরে রেগুলার পাচ্ছি করোনাভাইরাসে মৃত্যু সন্দেহে মৃতদেহ সৎকারের অনেকের ভীতি,4
সত্যিই তাহসান ভাই একজন জেন্টলম্যান👍👍ভালবাসা অবিরাম ভাই,0
এইরকম ছোট বাচ্চাদের আরো উৎসাহ তাইলে বাচ্চাগুলো বড় চোর বাটপারচিটারডাকাত,4
এদেশের মানুষ আক্রান্ত মুনাফাখোর মালিকরা স্বার্থের কথাই ভাববেন,2
দেশের সর্বোচ্চ করোনা বাণী দিয়ে প্রতিদিন কৌতুকের উদ্ভব এসব ন্যূনতম সেন্স আশা করাটাও বিলাসিতা‌,3
পাথরের মূর্তির দাড়িয়ে রইলাম সম্বিত এলেপরিবেশটাকে ঠান্ডা বললামহুম মজা,4
জানুয়ারি ইরাকের বাগদাদে ইরানি জেনারেল কাশেম সোলাইমানিকে যুক্তরাষ্ট্র ড্রোন হামলায় হত্যার দেশের উত্তেজনা চরমে পৌঁছায় প্রতিশোধ জানুয়ারি অবস্থিত মার্কিন বিমানঘাঁটি আইন আলআসাদ ইরবিলে ক্ষেপণাস্ত্র ছোড়ে ইউক্রেনের উড়োজাহাজটিতে ভুল ক্ষেপণাস্ত্র ছোড়ে,3
ঝা চকচকে সেক্রেটারিয়েট টেবিলের একপাশে ভাই বিশাল এক হাসি দিয়ে বুক মেলালেন,0
নিভে গেসি ভাই নে চারপাশ আলোকিত অন্যদের পথ দেখায়া সামর্থ্য কোনোভাবে নিভু নিভু আলোয় শেষ কয়েকটা কাটায়া হয়ে যাওয়াটাই সময়ের প্রয়োজন,1
ভাল লাগল ভ্রমন কাহিনী ভ্রমন মানুষকে মানুষিক দৃপ্তি দেয় প্রচন্ড মানুষ হাঁসফাঁস ভ্রমণই পূর্ণ মানসিক শান্তি আপনাকে আন্তরিক ধন্যবাদ চমৎকার ভ্রমণ সাথে শেয়ার শুভ কামনা,0
সরকারী মেডিকেলের অব্যবস্থাপনা হুইল চেয়ার বেড ইকুপমেন্ট দায় ডাক্তার সামান্য চাকরিজীবী এসব ব্যবস্থাপনার ক্ষমতা আসল জায়গায় নাড়া,2
সবাই ভাইরাসের বাসায় বাইরে আনন্দে কাটাচ্ছেন,3
ওঠো ওঠো ফ্ল্যাটে হয়েছে,4
হয়তো শুধুই সিগারেট চুয়েট সিগারেটের ধোঁয়া ছাড়ার মাথাব্যাথা শ্বাসকষ্ট ঢোকা,3
অ্যাঞ্জেল ডিজিটাল মানসিকতা পরিবর্তন করুন শিরোনাম সন্ধ্যা সৌমিত্র চ্যাটার্জী সৌমিত্র ববিতা মূল চরিত্রে অভিনয়,3
সমবায় কার্যালয়ের নিবন্ধন কার্যক্রম চালানোরও অনুমতি তথাকথিত প্রতিষ্ঠানের কর্মকর্তারা মুনাফার প্রলোভন দেখিয়ে গ্রাহকদের লাখ ৬০ টাকা গেছেন অভিযোগ পাওয়া,2
বাঙ্গালি হয়ে শুদ্ধ ভাষা নাতাকে শিক্ষা দরকার,3
ফুড ব্লগার বানিজ্য মেলার খাবার ডাকাতি দেখাইলো ফাহিম ভাই😍😍 ভাই ভিডিও টা দেখলাম ভালো লাগলো সাবস্ক্রাইব করলাম,0
মাশাআল্লাহ ভালোবাসার নাম মিজানুর রহমান আজহারী ভিডিও ভালো লাগলো,0
কবিতায় একদিন ভয় ভয় অভিমন্যুর মহান শেষ মুহূর্তকে কুয়োয় নামিয়ে আনল,4
একজন শিক্ষক একজন ছাত্রের রাজনৈতিক বিষয়ে অধিকার রাখে,3
জীবন্ত লাশ হয়ে বেশিদিন বাঁচতে,1
যুক্তরাষ্ট্রের অঙ্গরাজ্যে ১৮টি কনসার্টে অংশ দিয়ে গানের দল মাইলসের ৪০ বছর শুরুটা এরপর কানাডা অস্ট্রেলিয়া ট্যুর শেষে দলটি দেশে ফিরেছে দশক কনসার্ট শেষ বাংলাদেশে,0
ভ্রমর খবর টা শুনে কৃষ্ণ নিশ্চই বড় দুঃখ পাবে 😔,1
ভাবছিলাম বাংলায় জনপ্রিয় প্রবাদটার রাজায় রাজায় যুদ্ধ উলোখাগড়ার প্রাণ যায় শেষ কপালে বুঝি ঘটল কাঁপা কাঁপা ক্রিস্টি ফস্টারের অফিসের দরজাটা খুললাম,4
ব্যস্ততার মাঝে সময় উইশ উইশ মন দোয়া নিকট কৃতজ্ঞ,0
থাপ্পড় খাইছ খাবা গেদো বাংলায়ই লিখলাম নাও বাংলায় তাফসীর করবেদ্দপ,2
একা একলা পথে খুঁজেছি তোমাকে ঠিকানায়,1
বোকার বাচ্চা বোকা বুদ্ধি জ্ঞান আত্মহত্যা করো আত্মহত্যা মহাপাপ দুনিয়াও শেষ আখিরাতও শেষ,3
যতো অযোগ্য কান্ডঙ্গানহীন মূর্খ বাংলাদেশ ক্রিকেট বোর্ডেই নাকিএরা নির্বাচকের দায়িত্বে কিভাবে নির্বাচক বোর্ডের দায়িত্বে দল সিলেক্ট ক্রিকেট বিষয়ক সামান্যতম ঙ্গান,2
শীতল সকালে মুন্সীগঞ্জএর আলদী বাজারে মাঠা খেয়ে আসলামএই সকালে কুয়াশা শিশির অন্যরকম সকালবেলা খেজুররস মাঠা ছানা দই মুন্সিগঞ্জ আলাদী বাজার এলাকার হিন্দু ঘোসেরা পেশায় নিয়োজিত যুগ যুগ মাঠার দোকান গুলো প্রাচীন ঐতিহ্যের অংশ হয়ে আলদী বাজার এলাকার লোকালয়ের মাঝে,0
ইট সিমেন্ট দেয়ালে মানুষের এক চিলতে ভালোবাসা বাঁচতে শেখায় বাঁচাতে শেখায় আল্লাহর প্রার্থনা সুখে থাকো ভালো সুস্থ থাকো,0
দেশে চোর বাটপার ফাপর বাজ মারার যোগ্য লোক,3
রাগ ছাড়িয়ে ক্ষতির দাঁড়ায় রাগান্বিত মানুষ বেসামাল অন্যের অবলীলায় অত্যাচার,2
অই জায়গার ডাক্তাররা গু পাগল সুস্থ্য বোঝে,3
ভ্যাসলিন হিলিং প্রজেক্ট ২০১৯এর উদ্বোধন ভ্যাসলিন বাংলাদেশের ব্র্যান্ড অ্যাম্বাসেডর জনপ্রিয় অভিনেত্রী বিপাশা হায়াত গত রোববার রাজধানীর বসুন্ধরা সিটি শপিং কমপ্লেক্সে আনুষ্ঠানিকভাবে এবারের প্রকল্পটির উদ্বোধন,0
২০২০ আশাব্যঞ্জক বছর বছর পাবে ভিন্ন স্বাদের,0
হঠাৎ অ্যাম্বুলেন্স আসতে সবাই ভয়ে তটস্থ হয়ে উঠলো,4
সকাল দুপুর বাজিয়ে বিষন্ন সুর সন্ধে বেলার যত্নে রাখে পাহাড় ছায়ার মত খোজে অবিরত শুণ্যে হাটি শুণ্যে ভাসি পাওয়া এক আজব খত রাতের একলা হাসি,1
জ্ঞানের স্বামী বাবাএমন ছেলেকে কথায় জুতার উচিৎ বাটআমাদের সমাজ পুরুষের দোষই দোষ নয়সেতো পুরুষ,2
বাংলা মুভি এসব বানায়দেখলেও বমি আসে মাদারচুদ গুলার রুচি বস্তা মাথার গোবর ভরা ব্রেইন এগুলা বানায়,2
ভাই সাহসী হিরো আলম রোস্ট ওইটা দেখলে আপনের লুঙ্গি ছিড়ে আগুণে পুড়াইতে মন চাইবে,3
চীনারা মানুষের পড়ে জানোয়ার প্রানীর খাবারের অভ্যাসআর মানুষ রুপি এলিয়ন খায় ভাইরাসে আক্রান্ত সাথে সারা বিশ্ব শয়তানদের মরছেওদের কেস,2
একা ভাবছি তোমায় হঠাৎ চোখে জল এলো জানো চোখের জল আরনন্দের কষ্টের কষ্টের কষ্ট তোমাকে দেই,1
পুলিশ দিলেই বিচার দিসে জানোয়ার বাচ্চাদের দিয়া বাচাইছেন ছেলেটাকে,3
ফেরাউন মত শাসক টিকে,2
সবাই বিছানায় পরেরদিনে ক্লাসে জামা সাজ দিয়ে কয়টায় গল্প করছিলো সন্ধ্যার উঠলো জন্মদিন জন্মদিন জিজ্ঞেস মুহসিনা খান মুচকি হেসে বললো জন্মদিন আজকে শুনে হেহে উইশ করলাম 😅,0
কলেজছাত্রী জান্নাতুল নাঈমা সেরিব্রাল পালসিতে আক্রান্ত হুইলচেয়ারের সহায়তায় চলাফেরা প্রতিবন্ধীবান্ধব শৌচাগার পর্যাপ্ত হওয়ায় প্রয়োজন ঘরের বাইরে র‌্যাম্প শৌচাগারের সুবিধা থাকায় কলেজও বদলাতে হয়েছে,1
কাল বান্দা ট্রেন ডিরেক্ট সাথে করতে😍😍 ভালবাসা কই রাখি🙄🙄 নামের আকিকাও হয়ে গেল😁😁,0
বাস্তবতা বড় লজ্জা শরম পেটের ক্ষুধা বড় নির্মম সম্পর্ক শেষ দেয়,1
উদ্ভাবনের জীবনযাপনের রূপান্তর ট্রান্সফর্মিং লাইফ থ্রু ইনোভেশন স্লোগান প্রাঙ্গণে আয়োজনে বেসিস সফটএক্সপো ডিজিটাল বাংলাদেশকে যাওয়ার ধরনের হাতিয়ার পাওয়া মেলায়,0
দেখুন প্রগতিশীল স্কুল সিস্টেম পিছনে রাখতে চাইনা,2
প্রশাসনকে জবাব আপোষ সংগ্রাম সংগ্রামসংগ্রাম,2
যাওয়ার নিচুস্বরে নাম চাইলেন নাম শুনে বল্লেনপারভীন নামটা উনার পছন্দ,0
মুহূর্তে জগতের সবচেয়ে সুখী মানুষ নিজেকে এতদিন চোখের তৃষ্ণা মিটবে আনন্দে সিগারেটে টান ভুলে যাচ্ছিলাম বারবার,0
দুচোখ বুঝে গানটা শুনার অন্যরকম গানটা শুনলেপ্রিয় হয়ে গানটা💙💙,0
কয়েকটা গাছ গোড়া শিকড় শুদ্ধ উপড়ে এলো ভয়ংকর বজ্রপাত তুফান এলাকার লোকজন জীবনেও দেখেনি,4
সর্দি কাশি জ্বর শ্বাসকষ্ট রোগীদের কক্ষের নার্স ইলা সিকদার প্রেসক্রিপশন দায়িত্বের পড়ে রোগীর সমস্যা দায়দায়িত্ব নেবে,2
মাটির গন্ধ ক্ষমা ভালো আশা করেছিলাম,3
দ্রবনে করোনার ভাইরাস মরে জানার direct করোনার পরীক্ষামূলক প্রয়োগ দরকার জীবাণু গবেষণা দরকার জীবাণুও মারাত্নক উঠতে,4
কমেন্ট মন খুলে হাসলাম রিভিউ বরাবরই ভাল বন্দি সময়ে আরো রিভিউ ভিডিও বানান প্লিজ,0
গতবার ফিলিস্তিনেরর – হেরেই সেমিফাইনাল বিদায় বাংলাদেশ গতবার তুলনামূলক শক্তিশালী ফিলিস্তিন দল এবারের দলটি গতবারের দলের চেয়ে সবদিক পিছিয়ে আজকের হারটা বাংলাদেশের সামর্থ্য দিয়েছে প্রশ্ন,1
বাংলাদেশ চলতি বছরে রেকর্ড পরিমাণ চা উৎপাদনের পথে রয়েছে পরিমাণ চা উৎপাদিত হয়েছে রেকর্ডের ইঙ্গিত মিলছে গত আগস্ট দেশে ২৫ লাখ কেজি চা উৎপাদিত হয়েছে গত বছরের সময়ের ২০ লাখ কেজির চেয়ে শতাংশ,0
সত্যি শিল্পী শিল্পী ছি ছি ছি ধিক বরাহনন্দন আলোচনা সারমেয় কেলেঙ্কারি গুলো,3
পাকিস্তানবাংলাদেশ সিরিজের তৃতীয় পর্ব স্থগিত হওয়ায় মিলিয়ন ডলার ক্ষতির মুখে পিসিবি,1
পায়ে মালিশও আচ্ছা যন্ত্রণায় পড়া রক্ষে কর বাপু,3
আব্বুকে চা দেয়ার আব্বু অবাক অসম্ভব খুশি হয়ে পৃথিবীর সবচেয়ে মজার চা খেয়ে ফেলসিল,0
ভয়ানক কাজটি মাথার অর্ধেক সাদা হয়ে গিয়েছিল পরবর্তী সময় দেয়াল হয়ে দাঁড়িয়েছে,4
চীনে করোনায় ৫০০ মানুষ মারা পুরো বিশ্ব চিন্তিত বাংলাদেশের মানুষজনও চীনের গজব খুশি,3
দশ বছর বয়েসে সর্বপ্রথম বিদ্যাপীঠের নাম শুনি পঁচিশ বছর গ্রাজুয়েশন করাটা মত সামান্য মানুষের অনেকটা স্বপ্ন স্পর্শ আনন্দের,0
আরে ভাই মিস ওয়ার্ল্ডে জাইতে ভালো আইডিয়া ট্যালেন্ট সুন্দর চেহারাই মিস ওয়ার্ল্ড এখনকার মানুষ বুঝে শো অবস্থা,3
